price,bedrooms,bathrooms,rooms,sqft_living,floors
485000,4,2.25,6.25,1900,1
410000,3,2,5,1320,1.5
435000,4,2.75,6.75,2230,1
300000,3,1,4,1150,1
455000,4,3.5,7.5,3440,2
210000,3,1,4,1070,1
1050000,4,2.75,6.75,2250,1.5
458400,4,2.5,6.5,1910,1
390000,3,1.75,4.75,1180,1
148226,3,1,4,1400,1
711600,4,3,7,3580,2.5
819000,3,2.75,5.75,3176,2
613000,2,2,4,1170,1.5
592350,2,2,4,1570,1
232000,3,1.5,4.5,1460,1
250000,3,1.75,4.75,1140,1
115000,1,2,3,1150,1
1115000,4,2.5,6.5,3180,1
585000,4,2.5,6.5,2630,2
580000,3,2.25,5.25,1940,1
165000,1,1,2,850,1
430000,3,2,5,1550,1
383000,3,2.25,5.25,2090,1
1195000,4,3.5,7.5,3960,2
201500,3,1,4,1320,1.5
690000,4,2.5,6.5,3220,2
325000,2,1,3,800,1
375000,3,1.75,4.75,1660,1
600000,4,2.5,6.5,2250,2
340000,3,2.25,5.25,2120,1
890000,4,2.75,6.75,2310,3
415000,4,1.75,5.75,1920,2
255000,3,1.75,4.75,1550,1
530000,2,2.5,4.5,1785,2
468000,3,1.5,4.5,1830,1
970000,5,2.75,7.75,3500,2
599000,3,2,5,2560,1
399500,4,1.75,5.75,1360,1.5
2458000,4,5.25,9.25,6500,2
1205000,4,3.5,7.5,3150,2
325000,2,1,3,810,1
1135250,5,4,9,7320,2
568000,4,1.75,5.75,2790,1
517000,2,1.5,3.5,1920,1
469950,4,2.75,6.75,2530,2
1675000,3,2.5,5.5,3490,2
2180000,6,2.75,8.75,4710,2
623000,3,1.75,4.75,2050,1
720000,4,2.25,6.25,2410,2
205000,3,1,4,1180,1
148000,2,1,3,630,1
950000,3,2.5,5.5,3480,1
405000,3,1.5,4.5,1010,1.5
293000,3,2.25,5.25,1910,2
550000,3,3.5,6.5,2490,2
435000,4,2.5,6.5,2150,2
355000,4,2.75,6.75,3000,2
673000,3,2.75,5.75,2830,2
449990,4,2.5,6.5,2680,2
249000,2,1.5,3.5,1090,2
380000,4,2.5,6.5,1984,1
760005,4,2.75,6.75,3090,2
674600,4,2.5,6.5,2610,2
812000,4,3.5,7.5,3370,2
333490,4,2.5,6.5,2250,2
320000,3,3.25,6.25,1450,2
999000,4,2.5,6.5,3130,2
810000,2,2.75,4.75,2700,1
399950,5,2.75,7.75,1970,1
550000,3,2,5,1970,2
290000,3,1.5,4.5,1950,1
232500,3,1.5,4.5,1940,1
1355000,4,3.5,7.5,3550,1
565000,3,2.5,5.5,2500,2
749950,4,2.75,6.75,2910,1
720500,4,2.5,6.5,3350,2
507000,3,1.75,4.75,2140,1
989000,5,4.5,9.5,4030,2
463000,4,2.5,6.5,1980,2
310000,3,1.5,4.5,1460,1
284000,4,1.75,5.75,1880,1
737500,3,1.75,4.75,2320,2
569000,3,3.25,6.25,2220,1.5
700000,3,1,4,1410,2
660000,3,1,4,1240,1
275000,4,2,6,2030,2
570000,6,3.75,9.75,4000,2
150000,3,0.75,3.75,490,1.5
356000,3,2.5,5.5,1590,2
610000,3,2.5,5.5,2630,2
498800,2,1.75,3.75,1350,1
226550,3,1,4,990,1
692500,4,2.75,6.75,3710,2
250000,3,1,4,990,1
660000,4,2.5,6.5,2510,2
295000,2,1,3,800,1
154950,4,1,5,1600,1
409124,5,3.25,8.25,3320,2
287000,5,1.5,6.5,1730,1
810000,4,1.75,5.75,2000,1
525000,4,2.75,6.75,2910,1
525000,4,1.75,5.75,1710,1
275000,3,1,4,1200,1
583000,3,2.5,5.5,2600,2
237950,2,1.75,3.75,1460,1
1065000,4,3.75,7.75,4260,2
679000,4,2.75,6.75,2100,1.5
1465000,6,4.5,10.5,4230,2
410000,3,1.75,4.75,1660,1
306000,3,1,4,1450,1
215000,4,1.5,5.5,1860,1.5
594950,4,2.5,6.5,2720,2
1250000,4,2.5,6.5,2920,1
305000,3,1.5,4.5,1800,1
425000,2,1,3,1320,1
215000,3,1.75,4.75,1770,1
480000,5,2.75,7.75,2550,1
550000,4,1.75,5.75,2150,1
750000,4,2.5,6.5,3020,2
137124,3,1,4,960,1
840000,3,2,5,2783,2
624800,3,2,5,2250,1
630000,3,1.75,4.75,1710,1
590000,3,2.5,5.5,2650,1
599950,3,3.25,6.25,1830,3
299880,3,2.5,5.5,1460,2
400000,3,2,5,1760,1
560000,3,2.5,5.5,1960,2
229000,4,2.25,6.25,2010,1
525000,4,2.5,6.5,3670,2
737000,2,2.25,4.25,2290,1
680000,3,2,5,1780,1
635000,4,2.5,6.5,3080,2
740000,4,2.5,6.5,3360,2
335500,3,1,4,1370,2
270000,4,2.5,6.5,1660,1
1037000,4,3.5,7.5,4440,2
450000,5,2.5,7.5,2850,1
379000,3,2.5,5.5,1530,2
468000,4,2.5,6.5,2100,1
321500,1,1,2,730,1
443000,3,2.25,5.25,1920,2
340000,3,1,4,1600,1
470000,4,2.25,6.25,2380,2
545000,3,2.5,5.5,2760,2
415000,4,1.5,5.5,1840,1.5
599000,7,2.5,9.5,2580,1
759000,4,1.75,5.75,2100,1
300000,4,1.75,5.75,1820,1
1681000,5,5.25,10.25,4830,2
359000,3,1.5,4.5,1550,1
550000,4,1,5,1440,1.5
395000,2,1,3,930,1
486000,4,2.5,6.5,3560,2
187000,2,1,3,840,1
734950,4,3.25,7.25,4280,2
284000,3,1.5,4.5,1500,1
696000,4,3.5,7.5,3650,2
380000,2,1,3,780,1
625000,4,1,5,1600,1.5
252000,4,1.75,5.75,1120,1
560000,2,1,3,1010,1
395000,4,2.75,6.75,1970,1
900000,4,2.5,6.5,2230,2
2680000,5,3,8,4290,2
625000,3,1.75,4.75,3160,1
580000,3,1.75,4.75,1850,1
309000,3,2.25,5.25,1980,1
412000,4,3.5,7.5,3360,2
495000,3,2,5,2660,1
215000,3,1,4,1200,1
741500,2,2.5,4.5,2150,1
749000,3,2.75,5.75,2820,2
659950,4,2.75,6.75,3510,2
530000,3,2.5,5.5,1790,2
749000,4,2.75,6.75,2700,2
2321000,5,4.75,9.75,5780,2
595000,4,3.25,7.25,3730,2
487000,4,2.5,6.5,2540,2
760000,4,2.25,6.25,3300,3
1240000,5,3.5,8.5,5430,2
435000,4,2.5,6.5,2550,2
374950,3,2.25,5.25,1390,3
440000,3,1.5,4.5,1270,3
360000,4,2.5,6.5,2380,2
879000,4,2.5,6.5,3360,2
1550000,5,4.25,9.25,6070,2
505000,2,1,3,1240,1
545000,2,2,4,2930,1
600000,2,2.5,4.5,2410,1
775000,6,2.75,8.75,2980,1.5
725000,2,1.75,3.75,1950,1
610000,4,2.75,6.75,2600,1
350000,4,1,5,1170,1.5
410000,3,1,4,1470,1
639000,4,2,6,1840,1
439000,4,2,6,1560,1
499950,4,1.75,5.75,1520,1
800000,3,2.75,5.75,2220,2
350000,4,2.5,6.5,2800,2
279000,2,1,3,670,1
290256,3,2.25,5.25,1720,2
355000,3,2.5,5.5,2110,2
263000,3,1.75,4.75,1580,1
880000,6,2.5,8.5,2640,2
426500,4,2.5,6.5,2700,2
735000,3,2.5,5.5,2820,2
720000,4,2.5,6.5,3340,2
265000,3,2.5,5.5,1530,2
840000,4,3.5,7.5,3840,2
657500,3,2,5,2320,1
850000,5,2,7,2310,1.5
436110,3,2.5,5.5,1770,3
589900,2,3,5,3160,2
620000,3,1.5,4.5,1620,1
254000,4,2,6,1510,1
375000,3,1.75,4.75,960,1
455000,4,2.25,6.25,1740,1
445000,4,2,6,1470,1
568500,4,2.5,6.5,2460,2
352500,3,1.75,4.75,1170,1
342500,2,1.75,3.75,1210,1
299950,3,2.5,5.5,1870,2
425000,3,2.5,5.5,1950,2
561000,4,2.5,6.5,2570,2
455500,3,2,5,1460,1
400000,3,2.5,5.5,2970,1
443500,4,2.5,6.5,2040,2
1234582,5,3.25,8.25,3240,1.5
370000,4,2.75,6.75,3150,1
475000,3,2.25,5.25,1820,1
580000,4,2.5,6.5,2130,1
518000,3,1.5,4.5,1430,1
525000,3,2.5,5.5,2030,2
236000,4,2.75,6.75,2000,2
278500,4,2.25,6.25,1940,2
205425,2,1.75,3.75,880,1
248000,3,1,4,950,1
505000,3,2.25,5.25,1670,2
657500,3,2.5,5.5,2670,2
670000,3,2.5,5.5,2700,2
202000,1,1,2,590,1
440000,4,2.25,6.25,2160,1
690000,4,2.5,6.5,2700,2
375000,6,2.25,8.25,3206,2
291000,3,1.75,4.75,1560,1
230000,3,1.75,4.75,1400,1
850000,4,3.25,7.25,3090,2
84350,4,2,6,2630,2
12899000,3,2.5,5.5,2190,1
2110000,4,1,5,2100,1
2199900,4,1.5,5.5,1120,1
188000,4,2.75,6.75,3260,1
26590000,3,2,5,1180,1
7800,2,1,3,780,1
237227.8571,4,2.5,6.5,2200,2
117833.3333,3,1,4,1340,1
0,3,1.75,4.75,1490,1
744312.5,4,2.5,6.5,2800,1
0,4,2.75,6.75,2600,1
0,6,2.75,8.75,3200,1
0,5,3.5,8.5,3480,2
439333.3333,3,3.5,6.5,3020,2
280000,3,2.25,5.25,1970,1
0,5,1.5,6.5,1500,1
0,4,4,8,3680,2
176225,3,2,5,1570,1
500324,3,2.5,5.5,2280,2
444845,3,2.5,5.5,1600,2
330000,3,3,6,1680,3
292285.7143,3,1.75,4.75,1890,1
160000,2,1,3,520,1
274333.3333,3,2.25,5.25,1780,2
537500,4,3,7,2920,1
232333.3333,3,2.25,5.25,2430,1
237333.3333,3,2.75,5.75,3010,2
346750,3,1,4,1620,1.5
0,2,2.5,4.5,2200,1
1020000,3,2.25,5.25,2950,1.5
0,4,2.25,6.25,2170,1
254000,3,1.5,4.5,1770,1
238750,3,1,4,1830,1
268971.875,4,2.5,6.5,2380,2
642000,4,2.5,6.5,2550,1
571986.1111,3,2.5,5.5,3720,2
0,5,4.5,9.5,4630,2
0,5,4,9,4430,2
554250,3,2.5,5.5,1490,3
0,4,4.5,8.5,5030,2
0,4,1.5,5.5,2180,1
107500,4,1.5,5.5,1590,1
300000,3,2,5,1510,1
0,4,3.5,7.5,4210,2
540833.3333,3,2,5,1640,1
274750,4,2.5,6.5,1840,2
148612.5,3,1,4,1040,1
326428.5714,3,1,4,1250,1
0,5,3.25,8.25,3690,2
135333.3333,4,1,5,1530,1.5
577437.5,4,2.5,6.5,2110,2
440825,3,1.75,4.75,2150,1
195000,5,3.75,8.75,5340,2.5
257500,4,1.75,5.75,2420,1
692000,4,3.25,7.25,5010,2
176400,2,1,3,910,1
193000,3,1.5,4.5,2200,1.5
646212.5,4,2.5,6.5,3430,2
268971.875,4,2.5,6.5,1860,1
0,4,3.75,7.75,3300,1.5
317061.875,3,1.75,4.75,1280,1
83300,3,2,5,1490,1
0,5,2.25,7.25,2880,2
266066.6667,4,1,5,1310,1.5
342246.4286,4,2.5,6.5,1980,2
0,5,2.25,7.25,2000,1
0,3,3,6,1860,1
0,4,3,7,1990,2
240015.3333,4,2.25,6.25,1720,1
83300,3,2,5,1370,1
316850,4,3,7,4060,1
259585.5714,4,2.5,6.5,1960,2
328211.9048,4,2.5,6.5,1720,1
673476.8182,4,2.5,6.5,2740,2
0,4,1,5,1360,1
425000,3,2.5,5.5,1870,2
127160,2,1,3,720,1
341750,3,2.25,5.25,2180,2
178650,3,1.5,4.5,1430,1
87500,2,1,3,780,1
282508.8889,3,1,4,1180,1.5
450385.7143,3,2,5,1300,1
435000,4,3,7,4260,2
532500,2,1.75,3.75,2050,1
408900,3,1.75,4.75,2930,1
156766.6667,2,1,3,1500,1.5
452500,5,3.5,8.5,5960,2
308830.7692,2,1,3,810,1
484991.6667,4,2.75,6.75,2320,2
287919.7826,2,1,3,1090,1
247875,2,1,3,1000,1
309487.5,3,2.5,5.5,2260,2
173666.6667,4,1,5,1290,1.5
237481.25,3,2,5,2120,1
326983.3333,3,2.25,5.25,1490,2
790000,4,2.5,6.5,2310,2
0,1,1,2,720,1
678333.3333,3,2.5,5.5,1840,1
542804.75,5,2.75,7.75,2910,1
723243.75,4,2.75,6.75,3270,2
667781.25,5,2.75,7.75,3040,2
108333.3333,3,1,4,1200,1
0,5,2.75,7.75,2740,1.5
535000,4,2.25,6.25,2290,2
596165.4286,4,2,6,2580,1
269187.5,3,1.75,4.75,1590,1.5
148612.5,3,1,4,1040,2
0,3,1,4,1300,1
0,5,2.5,7.5,2090,2
341166.6667,5,2.75,7.75,2670,2
132500,4,1,5,1540,1.5
557125,4,2.75,6.75,3370,2
228944.4444,3,1.75,4.75,1730,1
592105.7143,3,2.5,5.5,1640,2
535000,4,2.25,6.25,2980,1.5
420642.8571,3,2,5,1330,1
132250,4,2.25,6.25,2192,2
237227.8571,4,2.5,6.5,2068,2
440825,3,1.75,4.75,1980,1
2560498.333,3,2.5,5.5,1710,2
423050.9259,2,1,3,890,1
1337044.2,4,3.5,7.5,4280,2
315368.7,3,2.5,5.5,3080,2
417985.7143,4,2.25,6.25,2070,2
723243.75,4,2.75,6.75,3010,2
259950,4,2,6,2030,1
0,4,3.75,7.75,4060,2
237333.3333,3,2.75,5.75,2340,1
426090,3,2.5,5.5,2340,2
458663.8889,2,1,3,1470,1
812650,4,2.5,6.5,3700,1
135333.3333,4,1,5,1200,1.5
0,5,2.75,7.75,2910,1
0,5,2,7,1910,1
0,3,2.5,5.5,2880,1
0,5,2.75,7.75,3240,2
387884.6154,3,1.75,4.75,1590,1.5
437500,5,3.5,8.5,3690,2
641633.3333,3,2.5,5.5,2480,2
681965.7813,4,2.5,6.5,2683,2
229629.5,2,1,3,1100,1
0,4,1,5,2080,1.5
210614.2857,3,2.5,5.5,2210,1
790000,4,3.25,7.25,2420,1.5
435500,3,3.5,6.5,1240,2
738190.8571,3,2.5,5.5,2300,1.5
497333.3333,3,1.75,4.75,1760,1
300000,3,2,5,2020,1
1036200,4,3.25,7.25,2500,1.5
163785.7143,2,1,3,760,1.5
351250,4,1.75,5.75,1580,1
645325,3,2.5,5.5,2670,2
171224.8,3,1,4,1140,1
0,5,3.75,8.75,3870,2
540000,3,2.75,5.75,2750,1
233166.6667,3,2,5,1570,2
329333.3333,3,1.75,4.75,1160,1
225279.4286,3,2.25,5.25,2110,1
331366.6667,3,2.5,5.5,1270,2
460886.9231,4,2.5,6.5,3250,2
337945.75,2,1,3,940,1
0,4,1.5,5.5,2310,2
243069.2308,3,1,4,1130,1
0,6,3,9,3020,2
690408.6207,4,2.5,6.5,3210,2
592105.7143,3,2.5,5.5,2650,2
220083.3333,3,1.75,4.75,1150,1
280000,3,3,6,3910,2
297857.1429,4,2.5,6.5,3490,2
950833.3333,5,3,8,3330,2
323833.3333,4,1,5,1940,1.5
309000,3,2.5,5.5,1800,2
248400,3,1.75,4.75,1880,1
994500,4,2.25,6.25,2870,1.5
0,4,2.5,6.5,1960,1
0,4,1,5,1810,1
0,2,2.25,4.25,1490,1.5
0,3,4.5,7.5,5230,2
288500,5,2.5,7.5,3390,1
379509.1667,2,1,3,880,1
180785.7143,2,1,3,2550,1
950100,4,2.5,6.5,3160,2
0,4,5,9,4550,1
542500,5,2.75,7.75,3831,2
362750,2,1.75,3.75,1240,1.5
234975,4,2.75,6.75,2520,2
672500,4,2.25,6.25,2420,2
391400,4,1.75,5.75,1250,1
0,3,2.75,5.75,1310,1
198995,3,1,4,1410,1
278900,3,1,4,990,1
171758.3333,3,1,4,1000,1
325187.5,3,1.75,4.75,2000,1
190368.75,2,1,3,1120,1
375000,5,3.25,8.25,3370,2
216000,3,2.75,5.75,2210,2
0,5,3.5,8.5,2640,2
360500,3,2.5,5.5,1150,3
677099.5652,4,2.5,6.5,2150,2
405125,4,2.75,6.75,4230,2
289987.5,3,1.75,4.75,1570,1
264270,3,2.5,5.5,1630,1
602761,4,2.5,6.5,2770,2
251555.5556,3,1,4,1750,1
214750,3,1.5,4.5,1090,1
258125,2,1,3,930,1
0,4,2,6,2100,2
677099.5652,4,2.5,6.5,2540,2
0,2,1,3,810,1
0,2,1.5,3.5,1520,1
167500,1,1,2,690,1
471500,4,3,7,2370,1.5
0,4,4.25,8.25,3500,1
464600,2,1,3,840,1
132250,4,2.25,6.25,1830,2
433111.1111,3,2.25,5.25,1370,3
542500,5,2.75,7.75,2520,1
0,2,2.25,4.25,2130,1.5
368112.5,4,2.5,6.5,2590,2
673476.8182,4,2.5,6.5,1820,2
558653.8462,3,2.5,5.5,1530,1.5
0,4,2.5,6.5,4080,2
168333.3333,2,1,3,1050,1.5
268971.875,4,2.5,6.5,1954,2
318000,2,1.75,3.75,1530,1
550607.1429,4,2,6,1660,1.5
1288333.333,6,4.5,10.5,3830,3
584000,3,1.75,4.75,1490,2
0,3,1,4,1520,1
0,5,6.25,11.25,8020,2
245000,3,3,6,2470,2
287919.7826,2,1,3,870,1
672500,4,2.25,6.25,2110,2
454790,2,1.75,3.75,1990,1
282508.8889,3,1,4,1560,1
473200,3,1.5,4.5,1740,1.5
406062.5,2,1,3,1290,1
282766.6667,4,2,6,1700,1
486445.8333,3,1.75,4.75,1880,1
486895,3,1,4,1890,1.5
430277.7778,3,2.25,5.25,1620,3
229629.5,2,1,3,770,1
0,4,2.25,6.25,2890,3
182805,3,1,4,1040,1
380680.5556,4,2.5,6.5,2620,2
396166.6667,3,1.75,4.75,1880,1
252980,4,2.5,6.5,2530,2
289373.3077,3,2.5,5.5,2538,2
210614.2857,3,2.5,5.5,1610,2
308166.6667,3,1.75,4.75,1510,1
534333.3333,3,2.5,5.5,1460,2
416904.1667,3,2.5,5.5,3010,2
203400,4,2,6,2090,1
220600,3,2.5,5.5,1490,2
